confidence,end,id,metadata,start,text,type
1.0,,Ondo Finance',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Ondo Finance'""}",,Ondo Finance',ORG
1.0,,Entity(text='140.</p,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='140.</p""}",,Entity(text='140.</p,PERSON
1.0,,Ondo Tweet Signals Wall Street Shift</a>',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Ondo Tweet Signals Wall Street Shift</a>'""}",,Ondo Tweet Signals Wall Street Shift</a>',ORG
1.0,,Focus as Ondo Tweet Signals Wall Street Shift</a>',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Focus as Ondo Tweet Signals Wall Street Shift</a>'""}",,Focus as Ondo Tweet Signals Wall Street Shift</a>',ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,"87,400","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""87,400""}",,"87,400",CARDINAL
1.0,,"88,600","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""88,600""}",,"88,600",CARDINAL
1.0,,"92,500.</p>\n","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""92,500.</p>\\n""}",,"92,500.</p>\n",CARDINAL
1.0,,"92,500","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""92,500""}",,"92,500",CARDINAL
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,421,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""421""}",,421,CARDINAL
1.0,,4,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""4""}",,4,CARDINAL
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,388,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""388""}",,388,CARDINAL
1.0,,5,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""5""}",,5,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Samson Mow',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Samson Mow'""}",,Samson Mow',ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,2026,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026""}",,2026,DATE
1.0,,surge-10,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""surge-10""}",,surge-10,DATE
1.0,,TVL,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""TVL""}",,TVL,ORG
1.0,,10×,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""10\u00d7""}",,10×,CARDINAL
1.0,,2026,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026""}",,2026,DATE
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,398,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""398""}",,398,CARDINAL
1.0,,6,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""6""}",,6,CARDINAL
1.0,,2026,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026""}",,2026,DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,surge-10,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""surge-10""}",,surge-10,DATE
1.0,,TVL,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""TVL""}",,TVL,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,2026,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026""}",,2026,DATE
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,ASIC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""ASIC""}",,ASIC,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,357,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""357""}",,357,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,start_char=53,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=53""}",,start_char=53,GPE
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,Michael Novogratz,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Michael Novogratz""}",,Michael Novogratz,PERSON
1.0,,Digital,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Digital""}",,Digital,ORG
1.0,,Novogratz,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Novogratz""}",,Novogratz,GPE
1.0,,8230;]</p>\n,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""8230;]</p>\\n""}",,8230;]</p>\n,CARDINAL
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,721,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""721""}",,721,CARDINAL
1.0,,6,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""6""}",,6,CARDINAL
1.0,,Michael Novogratz',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Michael Novogratz'""}",,Michael Novogratz',PERSON
1.0,,Digital,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Digital""}",,Digital,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,0.125,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""0.125""}",,0.125,CARDINAL
1.0,,60%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""60%""}",,60%,PERCENT
1.0,,Glassnode,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""glassnode""}",,Glassnode,ORG
1.0,,21.84%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""21.84%""}",,21.84%,PERCENT
1.0,,22.34%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""22.34%""}",,22.34%,PERCENT
1.0,,60%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""60%""}",,60%,PERCENT
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,612,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""612""}",,612,CARDINAL
1.0,,7,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""7""}",,7,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,60%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""60%""}",,60%,PERCENT
1.0,,Glassnode,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""glassnode""}",,Glassnode,ORG
1.0,,21.84%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""21.84%""}",,21.84%,PERCENT
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,22.34%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""22.34%""}",,22.34%,PERCENT
1.0,,60%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""60%""}",,60%,PERCENT
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,8230;]</p>\n,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""8230;]</p>\\n""}",,8230;]</p>\n,CARDINAL
1.0,,Cardano + Solana Collaboration Announced - Will,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Cardano + Solana Collaboration Announced - will""}",,Cardano + Solana Collaboration Announced - Will,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,724,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""724""}",,724,CARDINAL
1.0,,9,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""9""}",,9,CARDINAL
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,end_char=328,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=328""}",,end_char=328,PERSON
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,'year',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'year'""}",,'year',DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,Christmas Eve,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Christmas Eve""}",,Christmas Eve,DATE
1.0,,December 26,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""December 26""}",,December 26,DATE
1.0,,2025.A,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025.A""}",,2025.A,CARDINAL
1.0,,the bullish year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the bullish year""}",,the bullish year,DATE
1.0,,XRP,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""XRP""}",,XRP,ORG
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,8230;]</p>\n,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""8230;]</p>\\n""}",,8230;]</p>\n,CARDINAL
1.0,,december-xrp-solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""december-xrp-solana""}",,december-xrp-solana,DATE
1.0,,26,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""26""}",,26,CARDINAL
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,576,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""576""}",,576,CARDINAL
1.0,,12,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""12""}",,12,CARDINAL
1.0,,'Christmas Eve',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'Christmas Eve'""}",,'Christmas Eve',DATE
1.0,,26,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""26""}",,26,CARDINAL
1.0,,December 26',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""December 26'""}",,December 26',DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,end_char=280,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=280""}",,end_char=280,CARDINAL
1.0,,Entity(text='december-xrp-solana',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""entity(text='december-xrp-solana'""}",,Entity(text='december-xrp-solana',DATE
1.0,,december-xrp-solana',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""december-xrp-solana'""}",,december-xrp-solana',DATE
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,AI,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""AI""}",,AI,GPE
1.0,,GPT,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""GPT""}",,GPT,ORG
1.0,,5.2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""5.2""}",,5.2,CARDINAL
1.0,,XRP,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""XRP""}",,XRP,ORG
1.0,,Dogecoin,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Dogecoin""}",,Dogecoin,ORG
1.0,,Shiba Inu,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Shiba Inu""}",,Shiba Inu,ORG
1.0,,AI,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""AI""}",,AI,GPE
1.0,,8230;]</p>\n,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""8230;]</p>\\n""}",,8230;]</p>\n,CARDINAL
1.0,,Dogecoin,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Dogecoin""}",,Dogecoin,ORG
1.0,,Shiba Inu,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Shiba Inu""}",,Shiba Inu,ORG
1.0,,2025</a,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025</a""}",,2025</a,CARDINAL
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,640,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""640""}",,640,CARDINAL
1.0,,12,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""12""}",,12,CARDINAL
1.0,,5.2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""5.2""}",,5.2,CARDINAL
1.0,,Dogecoin,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Dogecoin""}",,Dogecoin,ORG
1.0,,Shiba Inu',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Shiba Inu'""}",,Shiba Inu',ORG
1.0,,Dogecoin,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Dogecoin""}",,Dogecoin,ORG
1.0,,Shiba Inu',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Shiba Inu'""}",,Shiba Inu',ORG
1.0,,end_char=584,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=584""}",,end_char=584,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,US,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""US""}",,US,GPE
1.0,,weekly,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""weekly""}",,weekly,DATE
1.0,,Crypto Regulation Roundup,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Crypto Regulation Roundup""}",,Crypto Regulation Roundup,PERSON
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,582,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""582""}",,582,CARDINAL
1.0,,5,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""5""}",,5,CARDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,US,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""US""}",,US,GPE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,weekly,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""weekly""}",,weekly,DATE
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,the previous year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the previous year""}",,the previous year,DATE
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,445,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""445""}",,445,CARDINAL
1.0,,3,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""3""}",,3,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,Entity(text='the previous year',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""entity(text='the previous year'""}",,Entity(text='the previous year',DATE
1.0,,the previous year',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the previous year'""}",,the previous year',DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,SEC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""SEC""}",,SEC,ORG
1.0,,"8,000","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""8,000""}",,"8,000",CARDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,U.S.,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""U.S.""}",,U.S.,GPE
1.0,,2026,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026""}",,2026,DATE
1.0,,2026?</a,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026?</a""}",,2026?</a,CARDINAL
1.0,,first,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""first""}",,first,ORDINAL
1.0,,456,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""456""}",,456,CARDINAL
1.0,,7,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""7""}",,7,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,SEC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""SEC""}",,SEC,ORG
1.0,,"8,000","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""8,000""}",,"8,000",CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,Entity(text='U.S.,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""entity(text='u.s.""}",,Entity(text='U.S.,PERSON
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
